,category,description,photo,price,productName
259,"pl_lampy-podlogowe,27","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/italux.html"" title=""Italux"">Italux</a></p><p><strong>Materiał wykonania:</strong> metal</p>
<p><strong>Kolor:</strong> czarny</p>
<p><strong>Źródło światła:</strong> 1 x E14 max 40W - nie w komplecie</p>
<p>Klasa energetyczna: G - A</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 138,5 cm</p>",https://www.cudownelampy.pl/files/lampa-podlogowa-biagio-italux-ml-h16079bflk-1.jpg,361.00,Lampa podłogowa BIAGIO Italux ML-H16079BFLK-1
260,"pl_lampy-podlogowe,27","<p><strong>Wykonanie:</strong> metal, szkło</p>
<p>Kolor: czarny, dymiony grafitowy</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong> </p>
<p>Wysokość: 160 cm</p>
<p>Szerokość: 30 cm</p>
<p> </p>",https://www.cudownelampy.pl/files/lampa-podlogowa-blacky-globo-15345s.jpg,998.90,Lampa podłogowa BLACKY Globo 15345S
261,"pl_lampy-podlogowe,27","<p><strong>Wykonanie:</strong> metal, szkło</p>
<p>Kolor: czarny, dymiony</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 25W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong> </p>
<p>Wysokość: 150 cm</p>
<p>Szerokość: 39 cm</p>
<p>Głębokość: 25 cm</p>",https://www.cudownelampy.pl/files/lampa-podlogowa-blama-globo-15830s1.jpg,369.90,Lampa podłogowa BLAMA Globo 15830S1
262,"pl_lampy-podlogowe,27","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/pl_lampy-azzardo,111.html"" title=""Azzardo"">Azzardo</a></p><p><strong>Wykonanie:</strong> metal, materiał</p>
<p>Kolor: do wyboru:</p>
<p>- biały AZ1040</p>
<p>- czarny AZ1028</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 40W - nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 220 cm</p>
<p>Średnica podstawy: 50 cm</p>",https://www.cudownelampy.pl/files/lampa-podlogowa-bosse-azzardo-fl-13072-(kolor-do-wyboru).jpg,1699.00,Lampa podłogowa BOSSE AZzardo FL-13072 (kolor do wyboru)
263,"pl_lampy-podlogowe,27","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/italux.html"" title=""Italux"">Italux</a></p><p><strong>Materiał wykonania:</strong> stal, szkło</p>
<p>Kolor do wyboru:</p>
<p>- czarny satynowy</p>
<p>- mosiądz miodowy (+21zł)</p>
<p><strong>Źródło światła:</strong> 1 x G9 max 5W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 20 cm</p>
<p>Wysokość: 152 cm</p>",https://www.cudownelampy.pl/files/lampa-podlogowa-carimi-italux-fl-3300-1-kolor-do-wyboru.jpg,634.00,Lampa podłogowa CARIMI Italux FL-3300-1 - kolor do wyboru
264,"pl_lampy-podlogowe,27","<p><strong>Wykonanie:</strong> metal, tkanina</p>
<p>Kolor: szary</p>
<p><strong>Źródło światła:</strong> 2 x E27 max 40W - nie w komplecie</p>
<p><strong>Wymiary:</strong> </p>
<p>Wysokość: 119 cm</p>
<p>Szerokość: 15 cm</p>",https://www.cudownelampy.pl/files/lampa-podlogowa-cindy-szara-globo-15584s1.jpg,567.90,Lampa podłogowa CINDY szara Globo 15584S1
265,"pl_lampy-podlogowe,27","<p><strong>Wykonanie: </strong>metal, tkanina</p>
<p><strong>Kolor: </strong>czarny, złoty, niklowy</p>
<p><strong>Źródło światła: </strong>2 x E27 max 40W- nie w komplecie</p>
<p>Klasa energetyczna: E-A++</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 118 cm</p>
<p>Szerokość: 15 cm</p>
<p>Z włącznikiem i głośnikiem Bluetooth</p>
<p> </p>",https://www.cudownelampy.pl/files/lampa-podlogowa-clarke-globo-15229s2l-glosnik-bluetooth.jpg,572.90,Lampa podłogowa CLARKE Globo 15229S2L + głośnik Bluetooth 
266,"pl_lampy-podlogowe,27","<p><strong>Wykonanie:</strong> metal, szkło, marmurowa podstawa</p>
<p>Kolor: niklowy, opalizowany</p>
<p><strong>Źródło światła:</strong> 5 x E14 max 40W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong> </p>
<p>Wysokość: 210 cm</p>
<p>Szerokość: 140 cm</p>
<p>Głębokość: 110 cm</p>
<p>Ze ściemniaczem</p>
<p> </p>
<p> </p>",https://www.cudownelampy.pl/files/lampa-podlogowa-classic-style-globo-58224.jpg,858.90,Lampa podłogowa CLASSIC STYLE Globo 58224
267,"pl_lampy-podlogowe,27","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/zuma-line.html"" title=""Zuma Line"">Zuma Line</a></p><p>Wykonanie: metal, tkanina</p>
<p>Kolor: czarny</p>
<p>Wymiary:</p>
<p>Szerokość: 30 cm</p>
<p>Wysokość: 155 cm </p>
<p>Źródło światła: 1 x E27 max 60W - nie w komplecie</p>
<p>                      1 x LED 4W w komplecie</p>
<p>klasa energetyczna: G -A</p>
<p> </p>",https://www.cudownelampy.pl/files/lampa-podlogowa-comba-czarna-zuma-line-p18358a-1f.jpg,299.00,Lampa podłogowa COMBA czarna Zuma Line P18358A-1F
268,"pl_lampy-podlogowe,27","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/honsel.html"" title=""Honsel"">Honsel</a></p><p><strong>Wykonanie:</strong> metal, akryl</p>
<p><strong>Kolor:</strong> chrom</p>
<p><strong>Źródło światła:</strong>  3 x LED 16,5W / 1452lm - w komplecie</p>
<p>Barwa: 3000K</p>
<p>Klasa eneretyczna: A++</p>
<p><strong>Wymiary:  </strong></p>
<p>Wysokość: 146 cm</p>
<p>Waga: 3,6kg </p>",https://www.cudownelampy.pl/files/lampa-podlogowa-cork-led-honsel-fli-210823.jpg,549.00,Lampa podłogowa CORK LED Honsel / FLI 210823 
269,"pl_lampy-podlogowe,27","<p><strong>Wykonanie:</strong> metal, tkanina</p>
<p><strong>Kolor:</strong> biały</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 152 cm</p>
<p>Średnica: 30 cm</p>",https://www.cudownelampy.pl/files/lampa-podlogowa-cremona-light-prestige-lp-334-1f.jpg,566.00,Lampa podłogowa CREMONA Light Prestige LP-334/1F
270,"pl_lampy-podlogowe,27","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/tk-lighting.html"" title=""Tk Lighting"">Tk Lighting</a></p><p><strong>Wykonanie:</strong> metal, szkło</p>
<p>Kolor: czarny, klosze grafitowe</p>
<p><strong>Źródło światła:</strong> 3 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 35 cm</p>
<p>Wysokość: 160 cm</p>",https://www.cudownelampy.pl/files/lampa-podlogowa-cubus-graphite-iii-tk-lighting-5239.jpg,575.00,Lampa podłogowa CUBUS GRAPHITE III TK Lighting 5239
271,"pl_lampy-podlogowe,27","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/leuchten-direkt.html"" title=""Leuchten Direkt"">Leuchten Direkt</a></p><p><strong>Wykonanie:</strong> Metal, tworzywo</p>
<p><strong>Kolor:</strong> czarny</p>
<p><strong>Źródło światła:</strong> zintegrowany LED 25W</p>
<p>Lumen: 1550 lm</p>
<p>Klasa energetyczna: F</p>
<p>Barwa: 3000K</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 22 cm</p>
<p>Wysokość: 156 cm</p>
<p>Możliwość ściemniania i rozjaśniania</p>",https://www.cudownelampy.pl/files/lampa-podlogowa-curls-led-czarna-leuchten-direkt-19031-18-ze-sciemniaczem.jpg,718.00,Lampa podłogowa CURLS LED czarna Leuchten Direkt 19031-18 ze ściemniaczem
272,"pl_lampy-podlogowe,27","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/leuchten-direkt.html"" title=""Leuchten Direkt"">Leuchten Direkt</a></p><p><strong>Wykonanie:</strong> Metal, tworzywo</p>
<p><strong>Kolor:</strong> srebrny</p>
<p><strong>Źródło światła:</strong> zintegrowany LED 25W</p>
<p>Lumen: 1550 lm</p>
<p>Klasa energetyczna: F</p>
<p>Barwa: 3000K</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 22 cm</p>
<p>Wysokość: 156 cm</p>
<p>Możliwość ściemniania i rozjaśniania</p>",https://www.cudownelampy.pl/files/lampa-podlogowa-curls-led-srebrna-leuchten-direkt-19031-21-ze-sciemniaczem.jpg,718.00,Lampa podłogowa CURLS LED srebrna Leuchten Direkt 19031-21 ze ściemniaczem
273,"pl_lampy-podlogowe,27","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/tk-lighting.html"" title=""Tk Lighting"">Tk Lighting</a></p><p><strong>Wykonanie:</strong> metal, tworzywo</p>
<p>Kolor do wyboru:</p>
<p>- biały 3046<span style=""background-color: #f1f1f1; color: #333333; font-family: 'Open Sans', sans-serif; font-size: 18px; font-weight: bold;""><br/></span></p>
<p>- czarny 5549</p>
<p><strong>Źródło światła:</strong> 3 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 150 cm</p>
<p>Szerokość: 40 cm</p>
<p>Głębokość: 40 cm</p>",https://www.cudownelampy.pl/files/lampa-podlogowa-cyklop-tk-lighting-3046-5549-kolor-do-wyboru.jpg,642.00,Lampa podłogowa CYKLOP  TK Lighting 3046 5549 - kolor do wyboru
274,"pl_lampy-podlogowe,27","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/zuma-line.html"" title=""Zuma Line"">Zuma Line</a></p><p>Wymiary:</p>
<p>Szerokość: 43 cm</p>
<p>Wysokość: 155 cm</p>
<p> </p>
<p> </p>
<p>Źródło światła: 1 x E27 max 60W - nie w komplecie</p>
<p> </p>
<p>Materiał: stal, tkanina</p>
<p> </p>
<p>Kolor: chrom</p>",https://www.cudownelampy.pl/files/lampa-podlogowa-deco-ts-060216f-zuma-line.jpg,999.00,Lampa podłogowa DECO TS-060216F Zuma Line
275,"pl_lampy-podlogowe,27","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/tk-lighting.html"" title=""Tk Lighting"">Tk Lighting</a></p><p><strong>Wykonanie:</strong> metal, drewno, abażur</p>
<p>Kolor do wyboru:</p>
<p>- biały 5216</p>
<p>- grafit 5218</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 50 cm</p>
<p>Wysokość: 143 cm</p>",https://www.cudownelampy.pl/files/lampa-podlogowa-deva-white-graphite-tk-lighting-5216-5218-kolor-do-wyboru.jpg,438.00,Lampa podłogowa DEVA WHITE GRAPHITE TK Lighting 5216 5218 - kolor do wyboru
276,"pl_oprawy-listwy-oswietleniowe,41","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/nowodvorski-(technolux).html"" title=""Nowodvorski"">Nowodvorski</a></p><p><strong>Wykonanie:</strong> stal lakierowana</p>
<p>Kolor: biały</p>
<p><strong>Źródło światła:</strong> 3 x GU10 max 35W - nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 135 cm</p>
<p>Wysokość: 52 cm</p>
<p>Wybór jest jeden, <a href=""lampy-sufitowe.html"">nowoczesne lampy sufitowe</a> tylko z CudowneLampy.pl!</p>",https://www.cudownelampy.pl/files/oprawa-lampa-sufitowa-eye-super-nowodvorski-6491.jpg,339.00,"Oprawa, lampa sufitowa EYE SUPER Nowodvorski 6491"
277,"pl_oprawy-listwy-oswietleniowe,41","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/nowodvorski-(technolux).html"" title=""Nowodvorski"">Nowodvorski</a></p><p><strong>Wykonanie:</strong> stal lakierowana</p>
<p><strong>Kolor:</strong> do wyboru:</p>
<p>- Biały 6492</p>
<p>- Grafit 6498</p>
<p>- Czarny 6505</p>
<p><strong>Źródło światła:</strong> 6 x GU10 max 35W - nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 205 cm</p>
<p>Wysokość: 56 cm</p>
<p>Wybór jest jeden, <a href=""lampy-sufitowe.html"">nowoczesne lampy sufitowe</a> tylko z CudowneLampy.pl!</p>",https://www.cudownelampy.pl/files/oprawa-lampa-sufitowa-eye-super-nowodvorski-6492-6498-6505-(kolor-do-wyboru).jpg,659.00,"Oprawa, lampa sufitowa EYE SUPER Nowodvorski 6492 / 6498 / 6505 (kolor do wyboru)"
278,"pl_oprawy-listwy-oswietleniowe,41","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/nowodvorski-(technolux).html"" title=""Nowodvorski"">Nowodvorski</a></p><p><strong>Wykonanie:</strong> stal lakierowana</p>
<p>Kolor: czarny</p>
<p><strong>Źródło światła:</strong> 3 x GU10 max 35W - nie w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 135 cm</p>
<p>Wysokość: 52 cm</p>
<p>Wybór jest jeden, <a href=""lampy-sufitowe.html"">nowoczesne lampy sufitowe</a> tylko z CudowneLampy.pl!</p>",https://www.cudownelampy.pl/files/oprawa-lampa-sufitowa-eye-super-nowodvorski-6504.jpg,339.00,"Oprawa, lampa sufitowa EYE SUPER Nowodvorski 6504"
279,"pl_oprawy-listwy-oswietleniowe,41","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/leuchten-direkt.html"" title=""Leuchten Direkt"">Leuchten Direkt</a></p><p><strong>Wykonanie: </strong>metal / chrom</p>
<p><strong>Źródło światła:</strong> 5 x 2,4W LED  (18lm) - w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 48 cm x 11 cm</p>
<p><strong>Nowy, w oryginalnym opakowaniu</strong></p>",https://www.cudownelampy.pl/files/kinkiet-oprawa-themisto-led-leuchten-direkt-11217-55.jpg,289.00,Kinkiet / oprawa THEMISTO LED Leuchten Direkt 11217-55
280,"pl_oprawy-listwy-oswietleniowe,41","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/italux.html"" title=""Italux"">Italux</a></p><p>Kolor: </p>
<p>- biały</p>
<p>- czarny</p>
<p>Długość: 6,5 cm</p>
<p>Szerokość: 6,5 cm</p>
<p>Źródło światła: LED zintegrowany</p>
<p>Lumeny: 300lm</p>
<p>Barwa światła: ciepła biel 3000K</p>
<p>Maks.Wat : 5W</p>",https://www.cudownelampy.pl/files/lampa-oprawa-sufitowa-boniva-italux-spl-2854-1-sc-kolory-do-wyboru.jpg,143.00,Lampa oprawa sufitowa BONIVA Italux SPL-2854-1-SC - kolory do wyboru
281,"pl_oprawy-listwy-oswietleniowe,41","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/italux.html"" title=""Italux"">Italux</a></p><p>Materiał wykonania: Stop metalu</p>
<p>Kolor: Chrom</p>
<p>Długość: 12 cm</p>
<p>Szerokość: 28 cm</p>
<p>Wysokość: 7,5 cm</p>
<p>Źródło światła: LED zintegrowany</p>
<p>Lumeny: 500lm</p>
<p>Barwa światła: ciepła biel 3000K</p>
<p>Maks.Wat : 10W</p>
<p>Gwarancja: 5lat</p>",https://www.cudownelampy.pl/files/lampa-oprawa-sufitowa-elmira-italux-hb-503a-02-8571a.jpg,110.00,Lampa oprawa sufitowa ELMIRA Italux HB-503A-02-8571A
282,"pl_oprawy-listwy-oswietleniowe,41","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/italux.html"" title=""Italux"">Italux</a></p><p>Materiał wykonania: Stop metalu</p>
<p>Kolor: Chrom</p>
<p>Długość: 14 cm</p>
<p>Szerokość: 41,5 cm</p>
<p>Wysokość: 7,5 cm</p>
<p>Źródło światła: LED zintegrowany</p>
<p>Lumeny: 1500lm</p>
<p>Barwa światła: ciepła biel 3000K</p>
<p>Maks.Wat : 15W</p>
<p>Gwarancja: 5lat</p>",https://www.cudownelampy.pl/files/lampa-oprawa-sufitowa-elmira-italux-hp-503a-03-8571a.jpg,154.00,Lampa oprawa sufitowa ELMIRA Italux HP-503A-03-8571A
283,"pl_oprawy-listwy-oswietleniowe,41","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/italux.html"" title=""Italux"">Italux</a></p><p>Materiał wykonania: Stop metalu</p>
<p>Kolor: Chrom</p>
<p>Długość: 14 cm</p>
<p>Szerokość: 66 cm</p>
<p>Wysokość: 7,5 cm</p>
<p>Źródło światła: LED zintegrowany</p>
<p>Lumeny: 3000lm</p>
<p>Barwa światła: ciepła biel 3000K</p>
<p>Maks.Wat : 30W</p>
<p>Gwarancja: 5lat</p>",https://www.cudownelampy.pl/files/lampa-oprawa-sufitowa-elmira-italux-hp-710bp-06-8571a.jpg,544.00,Lampa oprawa sufitowa ELMIRA Italux HP-710BP-06-8571A
284,"pl_oprawy-listwy-oswietleniowe,41","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/italux.html"" title=""Italux"">Italux</a></p><p>Materiał wykonania: Stop metalu</p>
<p>Kolor: Chrom</p>
<p>Długość: 12 cm</p>
<p>Szerokość: 32 cm</p>
<p>Wysokość: 7,5 cm</p>
<p>Źródło światła: LED zintegrowany</p>
<p>Lumeny: 1000lm</p>
<p>Barwa światła: ciepła biel 3000K</p>
<p>Maks.Wat : 10W</p>
<p>Gwarancja: 5lat</p>",https://www.cudownelampy.pl/files/lampa-oprawa-sufitowa-elmira-italux-hp-710iu-02-8571a.jpg,191.00,Lampa oprawa sufitowa ELMIRA Italux HP-710IU-02-8571A
285,"pl_oprawy-listwy-oswietleniowe,41","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal, drewno</p>
<p>Kolor do wyboru:</p>
<p>- biały MLP5469</p>
<p>- czarny MLP5474</p>
<p><strong>Źródło światła:</strong> 1 x E27 max 60W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 20 cm</p>
<p>Wysokość: 40 cm</p>",https://www.cudownelampy.pl/files/lampa-stolowa-oval-i-white-black-milagro-mlp5469-mlp5474-kolor-do-wyboru.jpg,243.00,Lampa stołowa OVAL I WHITE BLACK Milagro MLP5469 MLP5474 - kolor do wyboru
286,"pl_oprawy-listwy-oswietleniowe,41","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/leuchten-direkt.html"" title=""Leuchten Direkt"">Leuchten Direkt</a></p><p><strong>Wykonanie:</strong> Metal, szkło</p>
<p><strong>Źródło światła:</strong> zintegrowany LED 8W</p>
<p>Lumen: 760 lm</p>
<p>Barwa: 3000K</p>
<p>Klasa energetyczna: A</p>
<p>Lampa posiada 3 stopnie natężnia światła, za pomocą przełącznika poprzez włączanie i wyłączania ustawia się dany poziom natężenia światła (100%, 60%, 10%)</p>
<p>IP20</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 25 cm</p>
<p>Wysokość: 10 cm</p>
<p><a href=""led.html"">Lampy led</a> - poznaj całą ofertę!</p>",https://www.cudownelampy.pl/files/lampa-sufitowa-anna-dim-led-25cm-leuchten-direkt-14316-16.jpg,55.00,Lampa sufitowa ANNA DIM LED 25cm Leuchten Direkt 14316-16
287,"pl_oprawy-listwy-oswietleniowe,41","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/paul-neuhaus.html"" title=""Paul Neuhaus"">Paul Neuhaus</a></p><p><strong>Wykonanie:</strong> Metal, akryl</p>
<p><strong>Kolor:</strong> nikiel + chrom</p>
<p><strong>Źródło światła:</strong> LED zintegrowany 3 x 4W</p>
<p>Lumen: 960 lm</p>
<p>Barwa: 3000K</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 40 cm x 40 cm</p>
<p>Klasa energetyczna: A+</p>
<p>Punkty świetlne ruchome</p>",https://www.cudownelampy.pl/files/lampa-sufitowa-daan-led-paul-neuhaus-light4you-6963-17.jpg,299.00,Lampa sufitowa DAAN LED Paul Neuhaus / Light4you 6963-17
288,"pl_oprawy-listwy-oswietleniowe,41","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/paul-neuhaus.html"" title=""Paul Neuhaus"">Paul Neuhaus</a></p><p><strong>Wykonanie:</strong> Metal, akryl</p>
<p><strong>Kolor:</strong> nikiel + chrom</p>
<p><strong>Źródło światła:</strong> LED zintegrowany 6 x 4W</p>
<p>Lumen: 6 x 320 lm</p>
<p>Barwa: 3000K</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 191 cm</p>
<p>Klasa energetyczna: F</p>
<p>Punkty świetlne ruchome</p>",https://www.cudownelampy.pl/files/lampa-sufitowa-daan-led-paul-neuhaus-light4you-6966-17.jpg,399.00,Lampa sufitowa DAAN LED Paul Neuhaus / Light4you 6966-17
289,"pl_oprawy-listwy-oswietleniowe,41","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/paul-neuhaus.html"" title=""Paul Neuhaus"">Paul Neuhaus</a></p><p><strong>Wykonanie:</strong> Metal, akryl</p>
<p><strong>Kolor:</strong> nikiel + chrom</p>
<p><strong>Źródło światła:</strong> LED zintegrowany 2 x 4W</p>
<p>Lumen: 640 lm</p>
<p>Barwa: 3000K</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 40 cm</p>
<p>Klasa energetyczna: A+</p>
<p>Punkty świetlne ruchome</p>",https://www.cudownelampy.pl/files/lampa-sufitowa-daan-led-paul-neuhaus-6962-17.jpg,139.00,Lampa sufitowa DAAN LED Paul Neuhaus 6962-17
290,"pl_oprawy-listwy-oswietleniowe,41","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal</p>
<p>Kolor do wyboru:</p>
<p>- biały złoty</p>
<p>- czarny złoty</p>
<p><strong>Źródło światła:</strong> 3 x GU10 - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 35-45 CM</p>
<p>Wysokość: 8-20 cm</p>",https://www.cudownelampy.pl/files/lampa-sufitowa-dani-iii-milagro-mlp6238-mlp6234-kolor-do-wyboru.jpg,259.00,Lampa sufitowa DANI III Milagro MLP6238 MLP6234 - kolor do wyboru
291,"pl_oprawy-listwy-oswietleniowe,41","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal</p>
<p>Kolor do wyboru:</p>
<p>- biały+chrom</p>
<p>- czarny+chrom</p>
<p><strong>Źródło światła:</strong> 3 x GU10 - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 35-45 CM</p>
<p>Wysokość: 8-20 cm</p>",https://www.cudownelampy.pl/files/lampa-sufitowa-dani-iii-chrom-milagro-mlp6230-mlp6226-kolor-do-wyboru.jpg,259.00,Lampa sufitowa DANI III chrom Milagro MLP6230 MLP6226 - kolor do wyboru
292,"pl_oprawy-listwy-oswietleniowe,41","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal</p>
<p>Kolor do wyboru:</p>
<p>- biały MLP908</p>
<p>- czarny MLP1340</p>
<p><strong>Źródło światła:</strong> 6 x GU10 max 40W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 90 cm x 6 cm</p>
<p>Wysokość: 17 cm</p>",https://www.cudownelampy.pl/files/lampa-sufitowa-joker-vi-milagro-mlp908-mlp1340-kolor-do-wyboru.jpg,359.00,Lampa sufitowa JOKER VI Milagro MLP908 MLP1340 - kolor do wyboru
293,"pl_oprawy-listwy-oswietleniowe,41","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p><strong>Wykonanie</strong>: Metal</p>
<p>Kolor do wyboru:</p>
<p>- biały MLP9475</p>
<p>- czarny MLP9482</p>
<p><strong>Źródło światła:</strong> 8 x GU10 max 40W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: 110 cm x 8 cm</p>
<p>Wysokość: 17 cm</p>",https://www.cudownelampy.pl/files/lampa-sufitowa-joker-viii-milagro-mlp9475-mlp9482-kolor-do-wyboru.jpg,439.00,Lampa sufitowa JOKER VIII Milagro MLP9475 MLP9482 - kolor do wyboru
294,"pl_oprawy-listwy-oswietleniowe,41","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/leuchten-direkt.html"" title=""Leuchten Direkt"">Leuchten Direkt</a></p><p><strong>Wykonanie:</strong> metal, szkło</p>
<p><strong>Kolor:</strong> nikiel matt</p>
<p><strong>Źródło światła:</strong> 4 x Gu10 max 9W - w komplecie</p>
<p><strong>Wymiary:</strong></p>
<p>Szerokość: cm</p>
<p>Wysokość: cm</p>
<p>Ramiona ruchome</p>",https://www.cudownelampy.pl/files/lampa-sufitowa-lena-leuchten-direkt-11764-55.jpg,156.00,Lampa sufitowa LENA Leuchten Direkt 11764-55
295,"pl_oprawy-listwy-oswietleniowe,41","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p>Materiał: metal</p>
<p>Kolor do wyboru</p>
<p>- czarny MLP998</p>
<p>- biały MLP993</p>
<p>Źródło światła: 6 x GU10 max 25W - nie w komplecie</p>
<p>Klasa energetyczna: E - A++</p>
<p>Szerokość: 92 cm x 15 cn</p>
<p>Wysokość: 15 cm</p>",https://www.cudownelampy.pl/files/lampa-sufitowa-pico-6-white-black-milagro-mlp993-mlp998-kolor-do-wyboru.jpg,405.00,Lampa sufitowa PICO 6 WHITE BLACK Milagro MLP993 MLP998 - kolor do wyboru
296,"pl_oprawy-listwy-oswietleniowe,41","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/milagro.html"" title=""Milagro"">Milagro</a></p><p>Wykończenie: biały, czarny</p>
<p>Materiał: metal, tworzywo sztuczne</p>
<p>Moc: 40W LED (odpowiednik ok 200W)</p>
<p>Wymienny moduł led: Tak</p>
<p>Strumień świetlny: 2800 Lm</p>
<p>Szerokość: 56 cm x 8 cm</p>
<p>Wysokość: 16 cm</p>
<p>Barwa światła: 3000K</p>",https://www.cudownelampy.pl/files/lampa-sufitowa-techno-led-milagro-ml3843.jpg,399.00,Lampa sufitowa TECHNO LED Milagro ML3843
297,"pl_oprawy-listwy-oswietleniowe,41","<p><strong>Producent: </strong><a href=""https://www.cudownelampy.pl/italux.html"" title=""Italux"">Italux</a></p><p><strong>Produkt:</strong> Oprawa oświetleniowa VANCL firmy Italux</p>
<p><strong>Kod produktu:</strong> Vancl-3R</p>
<p><strong>Wykonanie:</strong> Metal, szkło</p>
<p><strong>Kolor:</strong> nikiel</p>
<p><strong>Źródło światła:</strong> 3 x GU10 max 7W - w komplecie (regulacja)</p>
<p><strong>Wymiary:</strong></p>
<p>Wysokość: 22 cm</p>
<p>28,5 cm</p>",https://www.cudownelampy.pl/files/lampa-sufitowa-techno-led-milagro-ml3843.jpg,86.00,Lampa sufitowa VANCL firmy Italux Vancl-3R
